Train Type,Door No.,Case,Case Offset (m),Stop Error (m),Front Ref Position (m),Base Door Start (m),Door Width (m),Actual Door Start (m),Actual Door End (m),Open Unit Start,Open Unit End,Selected Unit Center (m),Door Center (m),Move Distance (m),Direction,Effective Opening Width (m),Min Required Width (m),Valid?,Command
누리로,2,6,0.35,-0.1,0.25,21.502,1.188,21.752,22.94,17,17,23.1,22.346,0.7,LEFT,1.188,1.188,OK,
누리로,2,6,0.35,-0.05,0.3,21.502,1.188,21.802,22.99,16,16,21.7,22.396,0.7,RIGHT,1.188,1.188,OK,
누리로,2,6,0.35,-0.05,0.3,21.502,1.188,21.802,22.99,17,17,23.1,22.396,0.7,LEFT,1.188,1.188,OK,
누리로,2,6,0.35,0,0.35,21.502,1.188,21.852,23.04,16,16,21.7,22.446,0.7,RIGHT,1.188,1.188,OK,
누리로,2,6,0.35,0,0.35,21.502,1.188,21.852,23.04,17,17,23.1,22.446,0.7,LEFT,1.188,1.188,OK,
누리로,2,6,0.35,0.05,0.4,21.502,1.188,21.902,23.09,16,16,21.7,22.496,0.525,RIGHT,1.188,1.188,OK,
누리로,2,6,0.35,0.05,0.4,21.502,1.188,21.902,23.09,17,17,23.1,22.496,0.7,LEFT,1.188,1.188,OK,
누리로,2,6,0.35,0.1,0.45,21.502,1.188,21.952,23.14,16,16,21.7,22.546,0.525,RIGHT,1.188,1.188,OK,
누리로,2,6,0.35,0.1,0.45,21.502,1.188,21.952,23.14,17,17,23.1,22.546,0.875,LEFT,1.188,1.188,OK,
누리로,2,6,0.35,0.15,0.5,21.502,1.188,22.002,23.19,16,16,21.7,22.596,0.525,RIGHT,1.188,1.188,OK,
누리로,2,6,0.35,0.15,0.5,21.502,1.188,22.002,23.19,17,17,23.1,22.596,0.875,LEFT,1.188,1.188,OK,
누리로,2,6,0.35,0.2,0.55,21.502,1.188,22.052,23.24,16,16,21.7,22.646,0.35,RIGHT,1.188,1.188,OK,
누리로,2,6,0.35,0.2,0.55,21.502,1.188,22.052,23.24,17,17,23.1,22.646,0.875,LEFT,1.188,1.188,OK,
누리로,2,6,0.35,0.25,0.6,21.502,1.188,22.102,23.29,16,16,21.7,22.696,0.35,RIGHT,1.188,1.188,OK,
누리로,2,6,0.35,0.25,0.6,21.502,1.188,22.102,23.29,17,17,23.1,22.696,1.05,LEFT,1.188,1.188,OK,
누리로,2,6,0.35,0.3,0.65,21.502,1.188,22.152,23.34,16,16,21.7,22.746,0.35,RIGHT,1.188,1.188,OK,
누리로,2,6,0.35,0.3,0.65,21.502,1.188,22.152,23.34,17,17,23.1,22.746,1.05,LEFT,1.188,1.188,OK,
누리로,2,6,0.35,0.35,0.7,21.502,1.188,22.202,23.39,16,16,21.7,22.796,0.35,RIGHT,1.188,1.188,OK,
누리로,2,6,0.35,0.35,0.7,21.502,1.188,22.202,23.39,17,17,23.1,22.796,1.05,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,-0.35,0.175,21.502,1.188,21.677,22.865,16,16,21.7,22.271,0.875,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,-0.35,0.175,21.502,1.188,21.677,22.865,17,17,23.1,22.271,0.525,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,-0.3,0.225,21.502,1.188,21.727,22.915,16,16,21.7,22.321,0.7,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,-0.3,0.225,21.502,1.188,21.727,22.915,17,17,23.1,22.321,0.525,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,-0.25,0.275,21.502,1.188,21.777,22.965,16,16,21.7,22.371,0.7,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,-0.25,0.275,21.502,1.188,21.777,22.965,17,17,23.1,22.371,0.7,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,-0.2,0.325,21.502,1.188,21.827,23.015,16,16,21.7,22.421,0.7,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,-0.2,0.325,21.502,1.188,21.827,23.015,17,17,23.1,22.421,0.7,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,-0.15,0.375,21.502,1.188,21.877,23.065,16,16,21.7,22.471,0.525,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,-0.15,0.375,21.502,1.188,21.877,23.065,17,17,23.1,22.471,0.7,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,-0.1,0.425,21.502,1.188,21.927,23.115,16,16,21.7,22.521,0.525,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,-0.1,0.425,21.502,1.188,21.927,23.115,17,17,23.1,22.521,0.875,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,-0.05,0.475,21.502,1.188,21.977,23.165,16,16,21.7,22.571,0.525,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,-0.05,0.475,21.502,1.188,21.977,23.165,17,17,23.1,22.571,0.875,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,0,0.525,21.502,1.188,22.027,23.215,16,16,21.7,22.621,0.525,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,0,0.525,21.502,1.188,22.027,23.215,17,17,23.1,22.621,0.875,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,0.05,0.575,21.502,1.188,22.077,23.265,16,16,21.7,22.671,0.35,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,0.05,0.575,21.502,1.188,22.077,23.265,17,17,23.1,22.671,0.875,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,0.1,0.625,21.502,1.188,22.127,23.315,16,16,21.7,22.721,0.35,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,0.1,0.625,21.502,1.188,22.127,23.315,17,17,23.1,22.721,1.05,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,0.15,0.675,21.502,1.188,22.177,23.365,16,16,21.7,22.771,0.35,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,0.15,0.675,21.502,1.188,22.177,23.365,17,17,23.1,22.771,1.05,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,0.2,0.725,21.502,1.188,22.227,23.415,16,16,21.7,22.821,0.175,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,0.2,0.725,21.502,1.188,22.227,23.415,17,17,23.1,22.821,1.05,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,0.25,0.775,21.502,1.188,22.277,23.465,16,16,21.7,22.871,0.175,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,0.25,0.775,21.502,1.188,22.277,23.465,17,17,23.1,22.871,1.225,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,0.3,0.825,21.502,1.188,22.327,23.515,16,16,21.7,22.921,0.175,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,0.3,0.825,21.502,1.188,22.327,23.515,17,17,23.1,22.921,1.225,LEFT,1.188,1.188,OK,
누리로,2,5,0.525,0.35,0.875,21.502,1.188,22.377,23.565,16,16,21.7,22.971,0.175,RIGHT,1.188,1.188,OK,
누리로,2,5,0.525,0.35,0.875,21.502,1.188,22.377,23.565,17,17,23.1,22.971,1.225,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,-0.35,0.35,21.502,1.188,21.852,23.04,16,16,21.7,22.446,0.7,RIGHT,1.188,1.188,OK,
누리로,2,4,0.7,-0.35,0.35,21.502,1.188,21.852,23.04,17,17,23.1,22.446,0.7,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,-0.3,0.4,21.502,1.188,21.902,23.09,16,16,21.7,22.496,0.525,RIGHT,1.188,1.188,OK,
누리로,2,4,0.7,-0.3,0.4,21.502,1.188,21.902,23.09,17,17,23.1,22.496,0.7,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,-0.25,0.45,21.502,1.188,21.952,23.14,16,16,21.7,22.546,0.525,RIGHT,1.188,1.188,OK,
누리로,2,4,0.7,-0.25,0.45,21.502,1.188,21.952,23.14,17,17,23.1,22.546,0.875,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,-0.2,0.5,21.502,1.188,22.002,23.19,16,16,21.7,22.596,0.525,RIGHT,1.188,1.188,OK,
누리로,2,4,0.7,-0.2,0.5,21.502,1.188,22.002,23.19,17,17,23.1,22.596,0.875,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,-0.15,0.55,21.502,1.188,22.052,23.24,16,16,21.7,22.646,0.35,RIGHT,1.188,1.188,OK,
누리로,2,4,0.7,-0.15,0.55,21.502,1.188,22.052,23.24,17,17,23.1,22.646,0.875,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,-0.1,0.6,21.502,1.188,22.102,23.29,16,16,21.7,22.696,0.35,RIGHT,1.188,1.188,OK,
누리로,2,4,0.7,-0.1,0.6,21.502,1.188,22.102,23.29,17,17,23.1,22.696,1.05,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,-0.05,0.65,21.502,1.188,22.152,23.34,16,16,21.7,22.746,0.35,RIGHT,1.188,1.188,OK,
누리로,2,4,0.7,-0.05,0.65,21.502,1.188,22.152,23.34,17,17,23.1,22.746,1.05,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,0,0.7,21.502,1.188,22.202,23.39,16,16,21.7,22.796,0.35,RIGHT,1.188,1.188,OK,
누리로,2,4,0.7,0,0.7,21.502,1.188,22.202,23.39,17,17,23.1,22.796,1.05,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,0.05,0.75,21.502,1.188,22.252,23.44,16,16,21.7,22.846,0.175,RIGHT,1.188,1.188,OK,
누리로,2,4,0.7,0.05,0.75,21.502,1.188,22.252,23.44,17,17,23.1,22.846,1.05,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,0.1,0.8,21.502,1.188,22.302,23.49,16,16,21.7,22.896,0.175,RIGHT,1.188,1.188,OK,
누리로,2,4,0.7,0.1,0.8,21.502,1.188,22.302,23.49,17,17,23.1,22.896,1.225,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,0.15,0.85,21.502,1.188,22.352,23.54,16,16,21.7,22.946,0.175,RIGHT,1.188,1.188,OK,
누리로,2,4,0.7,0.15,0.85,21.502,1.188,22.352,23.54,17,17,23.1,22.946,1.225,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,0.2,0.9,21.502,1.188,22.402,23.59,17,17,23.1,22.996,1.225,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,0.25,0.95,21.502,1.188,22.452,23.64,17,17,23.1,23.046,1.4,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,0.3,1,21.502,1.188,22.502,23.69,17,17,23.1,23.096,1.4,LEFT,1.188,1.188,OK,
누리로,2,4,0.7,0.35,1.05,21.502,1.188,22.552,23.74,17,17,23.1,23.146,1.4,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,-0.35,0.525,21.502,1.188,22.027,23.215,16,16,21.7,22.621,0.525,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,-0.35,0.525,21.502,1.188,22.027,23.215,17,17,23.1,22.621,0.875,LEFT,1.188,1.188,OK,
누리로,2,3,0.875,-0.3,0.575,21.502,1.188,22.077,23.265,16,16,21.7,22.671,0.35,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,-0.3,0.575,21.502,1.188,22.077,23.265,17,17,23.1,22.671,0.875,LEFT,1.188,1.188,OK,
누리로,2,3,0.875,-0.25,0.625,21.502,1.188,22.127,23.315,16,16,21.7,22.721,0.35,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,-0.25,0.625,21.502,1.188,22.127,23.315,17,17,23.1,22.721,1.05,LEFT,1.188,1.188,OK,
누리로,2,3,0.875,-0.2,0.675,21.502,1.188,22.177,23.365,16,16,21.7,22.771,0.35,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,-0.2,0.675,21.502,1.188,22.177,23.365,17,17,23.1,22.771,1.05,LEFT,1.188,1.188,OK,
누리로,2,3,0.875,-0.15,0.725,21.502,1.188,22.227,23.415,16,16,21.7,22.821,0.175,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,-0.15,0.725,21.502,1.188,22.227,23.415,17,17,23.1,22.821,1.05,LEFT,1.188,1.188,OK,
누리로,2,3,0.875,-0.1,0.775,21.502,1.188,22.277,23.465,16,16,21.7,22.871,0.175,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,-0.1,0.775,21.502,1.188,22.277,23.465,17,17,23.1,22.871,1.225,LEFT,1.188,1.188,OK,
누리로,2,3,0.875,-0.05,0.825,21.502,1.188,22.327,23.515,16,16,21.7,22.921,0.175,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,-0.05,0.825,21.502,1.188,22.327,23.515,17,17,23.1,22.921,1.225,LEFT,1.188,1.188,OK,
누리로,2,3,0.875,0,0.875,21.502,1.188,22.377,23.565,16,16,21.7,22.971,0.175,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,0,0.875,21.502,1.188,22.377,23.565,17,17,23.1,22.971,1.225,LEFT,1.188,1.188,OK,
누리로,2,3,0.875,0.05,0.925,21.502,1.188,22.427,23.615,17,17,23.1,23.021,1.225,LEFT,1.188,1.188,OK,
누리로,2,3,0.875,0.1,0.975,21.502,1.188,22.477,23.665,17,17,23.1,23.071,1.4,LEFT,1.188,1.188,OK,
누리로,2,3,0.875,0.15,1.025,21.502,1.188,22.527,23.715,17,17,23.1,23.121,1.4,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,0.2,1.075,21.502,1.188,22.577,23.765,17,17,23.1,23.171,1.225,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,0.25,1.125,21.502,1.188,22.627,23.815,17,17,23.1,23.221,1.225,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,0.25,1.125,21.502,1.188,22.627,23.815,10,10,24.5,23.221,0.175,LEFT,1.188,1.188,OK,
누리로,2,3,0.875,0.3,1.175,21.502,1.188,22.677,23.865,17,17,23.1,23.271,1.225,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,0.3,1.175,21.502,1.188,22.677,23.865,10,10,24.5,23.271,0.175,LEFT,1.188,1.188,OK,
누리로,2,3,0.875,0.35,1.225,21.502,1.188,22.727,23.915,17,17,23.1,23.321,1.225,RIGHT,1.188,1.188,OK,
누리로,2,3,0.875,0.35,1.225,21.502,1.188,22.727,23.915,10,10,24.5,23.321,0.175,LEFT,1.188,1.188,OK,
누리로,2,2,1.05,-0.35,0.7,21.502,1.188,22.202,23.39,16,16,21.7,22.796,0.35,RIGHT,1.188,1.188,OK,
누리로,2,2,1.05,-0.35,0.7,21.502,1.188,22.202,23.39,17,17,23.1,22.796,1.05,LEFT,1.188,1.188,OK,
누리로,2,2,1.05,-0.3,0.75,21.502,1.188,22.252,23.44,16,16,21.7,22.846,0.175,RIGHT,1.188,1.188,OK,
누리로,2,2,1.05,-0.3,0.75,21.502,1.188,22.252,23.44,17,17,23.1,22.846,1.05,LEFT,1.188,1.188,OK,
누리로,2,2,1.05,-0.25,0.8,21.502,1.188,22.302,23.49,16,16,21.7,22.896,0.175,RIGHT,1.188,1.188,OK,
누리로,2,2,1.05,-0.25,0.8,21.502,1.188,22.302,23.49,17,17,23.1,22.896,1.225,LEFT,1.188,1.188,OK,
누리로,2,2,1.05,-0.2,0.85,21.502,1.188,22.352,23.54,16,16,21.7,22.946,0.175,RIGHT,1.188,1.188,OK,
누리로,2,2,1.05,-0.2,0.85,21.502,1.188,22.352,23.54,17,17,23.1,22.946,1.225,LEFT,1.188,1.188,OK,
누리로,2,2,1.05,-0.15,0.9,21.502,1.188,22.402,23.59,17,17,23.1,22.996,1.225,LEFT,1.188,1.188,OK,
누리로,2,2,1.05,-0.1,0.95,21.502,1.188,22.452,23.64,17,17,23.1,23.046,1.4,LEFT,1.188,1.188,OK,
누리로,2,2,1.05,-0.05,1,21.502,1.188,22.502,23.69,17,17,23.1,23.096,1.4,LEFT,1.188,1.188,OK,
누리로,2,2,1.05,0,1.05,21.502,1.188,22.552,23.74,17,17,23.1,23.146,1.4,RIGHT,1.188,1.188,OK,
누리로,2,2,1.05,0.05,1.1,21.502,1.188,22.602,23.79,17,17,23.1,23.196,1.225,RIGHT,1.188,1.188,OK,
누리로,2,2,1.05,0.1,1.15,21.502,1.188,22.652,23.84,17,17,23.1,23.246,1.225,RIGHT,1.188,1.188,OK,
누리로,2,2,1.05,0.1,1.15,21.502,1.188,22.652,23.84,10,10,24.5,23.246,0.175,LEFT,1.188,1.188,OK,
누리로,2,2,1.05,0.15,1.2,21.502,1.188,22.702,23.89,17,17,23.1,23.296,1.225,RIGHT,1.188,1.188,OK,
누리로,2,2,1.05,0.15,1.2,21.502,1.188,22.702,23.89,10,10,24.5,23.296,0.175,LEFT,1.188,1.188,OK,
누리로,2,2,1.05,0.2,1.25,21.502,1.188,22.752,23.94,17,17,23.1,23.346,1.05,RIGHT,1.188,1.188,OK,
누리로,2,2,1.05,0.2,1.25,21.502,1.188,22.752,23.94,10,10,24.5,23.346,0.175,LEFT,1.188,1.188,OK,
누리로,2,2,1.05,0.25,1.3,21.502,1.188,22.802,23.99,17,17,23.1,23.396,1.05,RIGHT,1.188,1.188,OK,
누리로,2,2,1.05,0.25,1.3,21.502,1.188,22.802,23.99,10,10,24.5,23.396,0.35,LEFT,1.188,1.188,OK,
누리로,2,2,1.05,0.3,1.35,21.502,1.188,22.852,24.04,17,17,23.1,23.446,1.05,RIGHT,1.188,1.188,OK,
누리로,2,2,1.05,0.3,1.35,21.502,1.188,22.852,24.04,10,10,24.5,23.446,0.35,LEFT,1.188,1.188,OK,
누리로,2,2,1.05,0.35,1.4,21.502,1.188,22.902,24.09,17,17,23.1,23.496,1.05,RIGHT,1.188,1.188,OK,
누리로,2,2,1.05,0.35,1.4,21.502,1.188,22.902,24.09,10,10,24.5,23.496,0.35,LEFT,1.188,1.188,OK,
누리로,2,1,1.225,-0.35,0.875,21.502,1.188,22.377,23.565,16,16,21.7,22.971,0.175,RIGHT,1.188,1.188,OK,
누리로,2,1,1.225,-0.35,0.875,21.502,1.188,22.377,23.565,17,17,23.1,22.971,1.225,LEFT,1.188,1.188,OK,
누리로,2,1,1.225,-0.3,0.925,21.502,1.188,22.427,23.615,17,17,23.1,23.021,1.225,LEFT,1.188,1.188,OK,
누리로,2,1,1.225,-0.25,0.975,21.502,1.188,22.477,23.665,17,17,23.1,23.071,1.4,LEFT,1.188,1.188,OK,
누리로,2,1,1.225,-0.2,1.025,21.502,1.188,22.527,23.715,17,17,23.1,23.121,1.4,RIGHT,1.188,1.188,OK,
누리로,2,1,1.225,-0.15,1.075,21.502,1.188,22.577,23.765,17,17,23.1,23.171,1.225,RIGHT,1.188,1.188,OK,
누리로,2,1,1.225,-0.1,1.125,21.502,1.188,22.627,23.815,17,17,23.1,23.221,1.225,RIGHT,1.188,1.188,OK,
누리로,2,1,1.225,-0.1,1.125,21.502,1.188,22.627,23.815,10,10,24.5,23.221,0.175,LEFT,1.188,1.188,OK,
누리로,2,1,1.225,-0.05,1.175,21.502,1.188,22.677,23.865,17,17,23.1,23.271,1.225,RIGHT,1.188,1.188,OK,
누리로,2,1,1.225,-0.05,1.175,21.502,1.188,22.677,23.865,10,10,24.5,23.271,0.175,LEFT,1.188,1.188,OK,
누리로,2,1,1.225,0,1.225,21.502,1.188,22.727,23.915,17,17,23.1,23.321,1.225,RIGHT,1.188,1.188,OK,
누리로,2,1,1.225,0,1.225,21.502,1.188,22.727,23.915,10,10,24.5,23.321,0.175,LEFT,1.188,1.188,OK,
누리로,2,1,1.225,0.05,1.275,21.502,1.188,22.777,23.965,17,17,23.1,23.371,1.05,RIGHT,1.188,1.188,OK,
누리로,2,1,1.225,0.05,1.275,21.502,1.188,22.777,23.965,10,10,24.5,23.371,0.175,LEFT,1.188,1.188,OK,
누리로,2,1,1.225,0.1,1.325,21.502,1.188,22.827,24.015,17,17,23.1,23.421,1.05,RIGHT,1.188,1.188,OK,
누리로,2,1,1.225,0.1,1.325,21.502,1.188,22.827,24.015,10,10,24.5,23.421,0.35,LEFT,1.188,1.188,OK,
누리로,2,1,1.225,0.15,1.375,21.502,1.188,22.877,24.065,17,17,23.1,23.471,1.05,RIGHT,1.188,1.188,OK,
누리로,2,1,1.225,0.15,1.375,21.502,1.188,22.877,24.065,10,10,24.5,23.471,0.35,LEFT,1.188,1.188,OK,
누리로,2,1,1.225,0.2,1.425,21.502,1.188,22.927,24.115,17,17,23.1,23.521,0.875,RIGHT,1.188,1.188,OK,
누리로,2,1,1.225,0.2,1.425,21.502,1.188,22.927,24.115,10,10,24.5,23.521,0.35,LEFT,1.188,1.188,OK,
누리로,2,1,1.225,0.25,1.475,21.502,1.188,22.977,24.165,17,17,23.1,23.571,0.875,RIGHT,1.188,1.188,OK,
누리로,2,1,1.225,0.25,1.475,21.502,1.188,22.977,24.165,10,10,24.5,23.571,0.525,LEFT,1.188,1.188,OK,
누리로,2,1,1.225,0.3,1.525,21.502,1.188,23.027,24.215,17,17,23.1,23.621,0.875,RIGHT,1.188,1.188,OK,
누리로,2,1,1.225,0.3,1.525,21.502,1.188,23.027,24.215,10,10,24.5,23.621,0.525,LEFT,1.188,1.188,OK,
누리로,2,1,1.225,0.35,1.575,21.502,1.188,23.077,24.265,17,17,23.1,23.671,0.875,RIGHT,1.188,1.188,OK,
누리로,2,1,1.225,0.35,1.575,21.502,1.188,23.077,24.265,10,10,24.5,23.671,0.525,LEFT,1.188,1.188,OK,
KTX,1,8,0,-0.35,-0.35,16.6,1.1,16.25,17.35,4,4,16.1,16.8,0.7,RIGHT,1.1,1.1,OK,
KTX,1,8,0,-0.35,-0.35,16.6,1.1,16.25,17.35,5,5,17.5,16.8,0.7,LEFT,1.1,1.1,OK,
KTX,1,8,0,-0.3,-0.3,16.6,1.1,16.3,17.4,4,4,16.1,16.85,0.525,RIGHT,1.1,1.1,OK,
KTX,1,8,0,-0.3,-0.3,16.6,1.1,16.3,17.4,5,5,17.5,16.85,0.7,LEFT,1.1,1.1,OK,
KTX,1,8,0,-0.25,-0.25,16.6,1.1,16.35,17.45,4,4,16.1,16.9,0.525,RIGHT,1.1,1.1,OK,
KTX,1,8,0,-0.25,-0.25,16.6,1.1,16.35,17.45,5,5,17.5,16.9,0.7,LEFT,1.1,1.1,OK,
KTX,1,8,0,-0.2,-0.2,16.6,1.1,16.4,17.5,4,4,16.1,16.95,0.525,RIGHT,1.1,1.1,OK,
KTX,1,8,0,-0.2,-0.2,16.6,1.1,16.4,17.5,5,5,17.5,16.95,0.7,LEFT,1.1,1.1,OK,
KTX,1,8,0,-0.15,-0.15,16.6,1.1,16.45,17.55,4,4,16.1,17,0.35,RIGHT,1.1,1.1,OK,
KTX,1,8,0,-0.15,-0.15,16.6,1.1,16.45,17.55,5,5,17.5,17,0.875,LEFT,1.1,1.1,OK,
KTX,1,8,0,-0.1,-0.1,16.6,1.1,16.5,17.6,4,4,16.1,17.05,0.35,RIGHT,1.1,1.1,OK,
KTX,1,8,0,-0.1,-0.1,16.6,1.1,16.5,17.6,5,5,17.5,17.05,0.875,LEFT,1.1,1.1,OK,
KTX,1,8,0,-0.05,-0.05,16.6,1.1,16.55,17.65,4,4,16.1,17.1,0.35,RIGHT,1.1,1.1,OK,
KTX,1,8,0,-0.05,-0.05,16.6,1.1,16.55,17.65,5,5,17.5,17.1,0.875,LEFT,1.1,1.1,OK,
KTX,1,8,0,0,0,16.6,1.1,16.6,17.7,4,4,16.1,17.15,0.35,RIGHT,1.1,1.1,OK,
KTX,1,8,0,0,0,16.6,1.1,16.6,17.7,5,5,17.5,17.15,1.05,LEFT,1.1,1.1,OK,
KTX,1,8,0,0.05,0.05,16.6,1.1,16.65,17.75,4,4,16.1,17.2,0.175,RIGHT,1.1,1.1,OK,
KTX,1,8,0,0.05,0.05,16.6,1.1,16.65,17.75,5,5,17.5,17.2,1.05,LEFT,1.1,1.1,OK,
KTX,1,8,0,0.1,0.1,16.6,1.1,16.7,17.8,4,4,16.1,17.25,0.175,RIGHT,1.1,1.1,OK,
KTX,1,8,0,0.1,0.1,16.6,1.1,16.7,17.8,5,5,17.5,17.25,1.05,LEFT,1.1,1.1,OK,
KTX,1,8,0,0.15,0.15,16.6,1.1,16.75,17.85,4,4,16.1,17.3,0.175,RIGHT,1.1,1.1,OK,
KTX,1,8,0,0.15,0.15,16.6,1.1,16.75,17.85,5,5,17.5,17.3,1.05,LEFT,1.1,1.1,OK,
KTX,1,8,0,0.2,0.2,16.6,1.1,16.8,17.9,5,5,17.5,17.35,1.225,LEFT,1.1,1.1,OK,
KTX,1,8,0,0.25,0.25,16.6,1.1,16.85,17.95,5,5,17.5,17.4,1.225,LEFT,1.1,1.1,OK,
KTX,1,8,0,0.3,0.3,16.6,1.1,16.9,18,5,5,17.5,17.45,1.225,LEFT,1.1,1.1,OK,
KTX,1,8,0,0.35,0.35,16.6,1.1,16.95,18.05,5,5,17.5,17.5,1.4,RIGHT,1.1,1.1,OK,
KTX,1,7,0.175,-0.35,-0.175,16.6,1.1,16.425,17.525,4,4,16.1,16.975,0.525,RIGHT,1.1,1.1,OK,
KTX,1,7,0.175,-0.35,-0.175,16.6,1.1,16.425,17.525,5,5,17.5,16.975,0.875,LEFT,1.1,1.1,OK,
KTX,1,7,0.175,-0.3,-0.125,16.6,1.1,16.475,17.575,4,4,16.1,17.025,0.35,RIGHT,1.1,1.1,OK,
KTX,1,7,0.175,-0.3,-0.125,16.6,1.1,16.475,17.575,5,5,17.5,17.025,0.875,LEFT,1.1,1.1,OK,
KTX,1,7,0.175,-0.25,-0.075,16.6,1.1,16.525,17.625,4,4,16.1,17.075,0.35,RIGHT,1.1,1.1,OK,
KTX,1,7,0.175,-0.25,-0.075,16.6,1.1,16.525,17.625,5,5,17.5,17.075,0.875,LEFT,1.1,1.1,OK,
KTX,1,7,0.175,-0.2,-0.025,16.6,1.1,16.575,17.675,4,4,16.1,17.125,0.35,RIGHT,1.1,1.1,OK,
KTX,1,7,0.175,-0.2,-0.025,16.6,1.1,16.575,17.675,5,5,17.5,17.125,0.875,LEFT,1.1,1.1,OK,
KTX,1,7,0.175,-0.15,0.025,16.6,1.1,16.625,17.725,4,4,16.1,17.175,0.175,RIGHT,1.1,1.1,OK,
KTX,1,7,0.175,-0.15,0.025,16.6,1.1,16.625,17.725,5,5,17.5,17.175,1.05,LEFT,1.1,1.1,OK,
KTX,1,7,0.175,-0.1,0.075,16.6,1.1,16.675,17.775,4,4,16.1,17.225,0.175,RIGHT,1.1,1.1,OK,
KTX,1,7,0.175,-0.1,0.075,16.6,1.1,16.675,17.775,5,5,17.5,17.225,1.05,LEFT,1.1,1.1,OK,
KTX,1,7,0.175,-0.05,0.125,16.6,1.1,16.725,17.825,4,4,16.1,17.275,0.175,RIGHT,1.1,1.1,OK,
KTX,1,7,0.175,-0.05,0.125,16.6,1.1,16.725,17.825,5,5,17.5,17.275,1.05,LEFT,1.1,1.1,OK,
KTX,1,7,0.175,0,0.175,16.6,1.1,16.775,17.875,4,4,16.1,17.325,0.175,RIGHT,1.1,1.1,OK,
KTX,1,7,0.175,0,0.175,16.6,1.1,16.775,17.875,5,5,17.5,17.325,1.225,LEFT,1.1,1.1,OK,
KTX,1,7,0.175,0.05,0.225,16.6,1.1,16.825,17.925,5,5,17.5,17.375,1.225,LEFT,1.1,1.1,OK,
KTX,1,7,0.175,0.1,0.275,16.6,1.1,16.875,17.975,5,5,17.5,17.425,1.225,LEFT,1.1,1.1,OK,
KTX,1,7,0.175,0.15,0.325,16.6,1.1,16.925,18.025,5,5,17.5,17.475,1.225,LEFT,1.1,1.1,OK,
KTX,1,7,0.175,0.2,0.375,16.6,1.1,16.975,18.075,5,5,17.5,17.525,1.225,RIGHT,1.1,1.1,OK,
KTX,1,7,0.175,0.25,0.425,16.6,1.1,17.025,18.125,5,5,17.5,17.575,1.225,RIGHT,1.1,1.1,OK,
